mds1,mds2,country,party_id,party,vote,seat,epvote,family
-1.337271406464798,5.186469600244665,1,112,VB,3.7,2.0,4.3,1
-4.961352002803163,1.61675250418594,1,110,NVA,20.3,22.0,16.8,8
2.446474363603763,-3.8508530568710153,1,102,PS,11.7,15.3,10.7,5
-4.048388100207466,-1.6388907797159824,1,106,MR,9.6,13.3,9.9,3
-1.1268907851584056,-1.9078959133353803,1,111,FDF,1.8,1.3,1.2,8
1.9767498936660415,-3.8492859591600586,1,103,SPA,8.8,8.6999998,8.3,5
2.7367022169736446,-5.261445251183845,1,104,ECOLO,3.3,4.0,4.3,7
6.843992237752893,-2.7422009379361945,1,119,PVDA,3.7,1.3,3.5,6
-1.139771396113456,-0.18347378414707521,1,109,CD&V,11.6,12.0,12.6,4
2.685070149987484,-5.183080741560883,1,105,Groen,5.3,4.0,6.7,7
-0.33449052080676434,-1.301548992348853,1,108,CDH,5.0,6.0,4.1,4
-4.197910073879639,-1.5371714892422417,1,107,VLD,9.8,9.3000002,12.8,3
-2.717635359506709,5.3799015569362805,1,120,PP,1.5,0.69999999,2.2,2
0.4363735267082679,-1.1969009194606666,2,201,SD,24.5,24.6,19.1,5
1.2779156241683165,4.57229512494912,2,215,DF,12.2,12.3,26.6,1
6.309881280782644,-3.140694276877978,2,213,EL,6.6,6.6999998,,6
3.2629572150740533,-2.80350411692357,2,206,SF,9.1,8.8999996,11.0,6
-3.547752513491433,1.0988511823083056,2,211,V,26.4,26.299999,16.7,3
-5.09489177547341,-1.7345412324473022,2,218,LA,4.9,5.0,2.9,3
-1.3859168679592964,-3.991233970517833,2,202,RV,9.4,9.5,6.5,3
-3.014425289423638,1.2570505205161395,2,203,KF,4.9,4.5,9.1,2
6.12787176177339,-0.8648415917252028,2,217,FolkB,,,8.1,9
0.7827759189379534,6.548993019701198,3,309,NPD,1.3,0.0,1.0,1
-3.2032159491824808,-2.222222711057697,3,303,FDP,4.8,0.0,3.4,3
-3.2064131406439444,5.437293365135883,3,310,AfD,4.7,0.0,7.1,9
4.7727290174289365,-1.2381338040351637,3,306,LINKE,8.6,10.1,7.4,6
3.828267812122714,-4.557316693587929,3,312,DieTier,0.3,0.0,1.2,7
2.482593892088749,-4.12469893962367,3,311,Piraten,2.2,0.0,1.4,9
-1.9053124141423534,2.796580291147352,3,308,CSU,7.4,8.8999996,5.3,4
0.6930257611183643,-2.1905378373867843,3,302,SPD,25.7,30.6,27.3,5
-1.6192459959316405,0.3915656185028192,3,301,CDU,34.1,40.400002,30.0,4
1.4135190991815363,-4.32278764286863,3,304,Grunen,8.4,10.0,10.7,7
-1.0464099343196807,5.407741721094882,4,410,LAOS,1.6,0.0,2.7,1
-3.143067279379736,2.696597362527463,4,402,ND,29.7,43.0,22.7,2
1.4414929677285508,-3.7421126026313307,4,414,DIMAR,6.3,5.6999998,1.2,5
2.8234601184098094,7.40296516307509,4,415,XA,6.9,6.0,9.4,1
6.365373253974267,0.8301661231473931,4,404,KKE,4.5,4.0,6.1,6
-0.5464976674605262,-3.401900347591541,4,413,Potami,,,6.6,5
-0.7226240194448799,-1.4032792288099527,4,401,PASOK,12.3,11.0,8.0,5
0.3776724572495728,5.976843147136365,4,412,ANEL,7.5,6.6999998,3.5,1
4.190284696350612,-2.9648624629931892,4,403,SYRIZA,26.9,23.700001,26.6,6
1.1101771808313483,0.6060473408555689,5,507,EA,0.2,0.30000001,2.1,8
-2.3047622229946834,1.1688304200809576,5,506,EAJ/PNV,1.4,1.4,1.8,8
-3.9251866115554788,0.929841291586333,5,505,CiU,4.2,4.5999999,3.6,8
-1.5795950897491713,-2.516243984536391,5,523,UPyD,4.8,1.4,6.5,3
-4.601741753465812,2.204416580494286,5,502,PP,41.9,53.099998,26.1,2
3.9642782771251914,-2.943927832878531,5,518,ICV,1.3,0.60000002,1.7,7
-1.9918524178759012,-1.2174979617584043,5,526,C's,,,3.2,3
0.9543632181218574,-2.860784149319796,5,501,PSOE,28.8,31.4,23.0,5
-1.7534126977443774,0.11616697205280524,5,517,CC,0.6,0.60000002,0.0,8
4.36116208837967,-1.28769228539281,5,513,BNG,0.8,0.60000002,0.0,8
5.0823015386073775,-0.35595640366889386,5,524,Amaiur,1.2,1.7,,8
4.721916242432006,-2.968529443333207,5,525,Podemos,,,8.0,6
4.1163691021186315,-3.2229494448853715,5,504,IU,5.0,2.3,6.7,6
3.147632060570149,-0.597292007563568,5,511,ERC,1.1,0.89999998,4.0,8
2.771570084480352,-4.886278471437433,6,605,EELV,5.5,2.9000001,9.0,7
-1.852362302458018,0.29666697957283644,6,622,PRV,1.2,1.0,1.4,3
0.9193670435599849,-1.9879790376949393,6,602,PS,29.4,48.5,12.9,5
-2.3604159612447453,0.607766825963525,6,621,NC,2.2,2.0999999,1.4,3
5.630633673756814,-2.0301429956273713,6,624,PG,0.7,0.2,2.1,6
-1.4594379828718955,6.67855579349031,6,612,MPF,0.23,0.0,0.0,1
5.177264736714338,-0.76960313035996,6,601,PCF,4.8,1.2,2.1,6
3.4000490914919452,-0.9285339021432865,6,625,Ensemble,,,,6
-2.1484340123710557,0.16841876252402552,6,613,MODEM,1.8,0.30000001,5.7,3
-2.211938043590027,0.5210068767390446,6,623,AC,0.6,0.30000001,1.4,3
1.4045623835577772,-1.6626738964188528,6,603,PRG,1.7,2.0999999,1.1,6
0.595315521945719,6.7229225428905,6,610,FN,13.6,0.30000001,24.9,1
-3.224690665721576,2.371424541341959,6,609,UMP,27.1,33.599998,20.8,2
5.945167468385716,-1.4936984056004383,7,708,SP,1.2,1.2,1.8,6
4.240395758349058,0.25153320649261657,7,707,SF,9.9,8.5,19.5,8
6.348302958633363,-1.6568083281057353,7,709,PBPA,1.0,1.2,1.4,6
0.5989334629665575,-1.2196542425303425,7,703,Lab,19.5,22.4,5.3,5
-3.027341638677933,1.4175936016898802,7,702,FG,36.1,46.099998,22.3,4
2.6232065893092242,-2.5605296920442364,7,705,GP,1.9,0.0,4.9,7
-1.3494334459465356,2.0827943536262175,7,701,FF,17.5,11.5,22.3,2
-1.306790837617881,1.6106842969506945,8,814,UDC,1.8,1.3,1.5,4
-3.7697480109637738,-0.879090940601402,8,846,SC,8.3,6.0,0.7,3
2.27181395422324,0.15043979814601605,8,847,VdA,0.01,1.0,,8
0.06576764381795498,-2.4207863077539824,8,837,PD,25.4,47.299999,40.8,5
-3.2984406713612984,3.185957823398841,8,815,FI,21.6,15.7,16.8,2
-0.6642014669654754,6.664625923423471,8,811,LN,4.1,2.9000001,6.2,8
1.2303165288716111,6.184452607735391,8,844,FdI,2.0,1.5,3.7,2
5.568344994990083,-2.907418567117642,8,838,SEL,3.2,6.0,1.33,5
4.294912897331225,0.5754542869249649,8,845,M5S,25.6,17.5,21.2,9
-0.9550413031613714,-0.2412339086730209,8,843,CD,0.5,1.0,0.0,11
1.4535836434202731,1.0835154559653926,8,827,SVP,0.4,0.80000001,0.5,8
7.027693806396819,-2.4475919414863716,8,803,RC,2.3,0.0,1.33,6
-2.654552253301248,2.001223329541298,8,848,NCD,,,2.9,2
-2.248288093719288,1.574237160918012,10,1001,CDA,8.5,8.6999998,15.2,4
1.6541829093905693,1.9246807065042257,10,1016,CU,3.1,3.3,3.9,10
1.6995257026996462,-4.887139063880048,10,1005,GL,2.3,2.7,7.0,7
0.6690161549217718,-1.8682126952451896,10,1002,PvdA,24.8,25.299999,9.4,5
1.4491501799148951,6.075242778921754,10,1017,PVV,10.1,10.0,13.3,1
5.0422999824082675,0.27703086997450277,10,1014,SP,9.7,10.0,9.6,6
4.418564751379125,-1.9626984816013844,10,1018,PvdD,1.9,1.3,4.2,7
-1.6385505552046629,-4.339721138180813,10,1004,D66,8.0,8.0,15.5,3
1.08423657742586,-0.03347893987720776,10,1020,50PLUS,1.9,1.3,3.7,9
-1.659942491579243,5.05551889219498,10,1006,SGP,2.1,2.0,3.9,10
-4.375638024560301,0.29607636614392935,10,1003,VVD,26.6,27.299999,12.0,3
3.9804087958264804,-4.327275666759338,11,1107,GREEN,1.0,0.2,7.9,7
1.2299780656789658,-3.599279852075893,11,1106,PLAID,0.6,0.5,0.7,8
-3.184851481554771,6.358010957209244,11,1108,UKIP,3.1,0.0,27.5,1
1.2566949506334257,-2.2769974286718115,11,1105,SNP,1.7,0.89999998,2.5,8
0.5562770831829041,-1.6692232328832965,11,1102,LAB,29.0,39.700001,25.4,5
-0.4676297907522555,-3.0215306849476153,11,1104,LibDem,23.0,8.8000002,6.9,3
-3.222057164227334,2.5966571171059614,11,1101,CONS,36.1,47.200001,23.9,2
5.489313382854015,-3.8452455261192844,12,1208,BE,5.4,3.5,4.9,6
6.494447127461976,-0.7642174426358035,12,1201,CDU,8.2,7.0,13.7,6
2.1439907402159366,2.7218383622731857,12,1209,MPT,0.4,0.0,7.7,7
-3.2125225876433525,0.18603734466291313,12,1206,PSD,40.3,47.0,25.7,3
0.3041543019121354,-1.7867268355126464,12,1205,PS,29.2,32.200001,34.0,5
-2.5654614275846312,2.2050019179388767,12,1202,PP,12.2,10.4,4.3,2
-1.7169942502145468,4.2070457430802755,13,1307,BZO,3.5,0.0,0.5,1
1.9878534828632561,-1.7452854708164522,13,1301,SPO,26.8,28.4,24.1,5
2.151574322514722,-4.605645216874134,13,1304,GRUNE,12.4,13.1,14.5,7
-2.020650477584761,1.5672863151836376,13,1302,OVP,24.0,25.700001,27.0,4
-3.177939569030253,3.6513790312987457,13,1310,TeamStronach,5.7,6.0,,9
-2.577338326673106,-3.157121992419056,13,1306,NEOS,5.0,4.9000001,8.1,3
-0.030637882028741358,5.492016781206412,13,1303,FPO,20.5,21.9,19.7,1
-0.20459060559765696,2.2335862965048965,14,1403,KESK,15.8,17.5,19.7,11
0.5381036107394678,-5.008907183767249,14,1408,VIHR,7.3,5.0,9.3,7
1.7731859709517137,5.1072005869424535,14,1405,PS,19.1,19.5,12.9,1
-0.4163658855999902,2.8776440787746593,14,1409,KD,4.0,3.0,5.2,10
-4.305706792436308,-0.4890686693786926,14,1402,KOK,20.4,22.0,22.6,3
0.8500023350381721,-1.5954295461841177,14,1401,SDP,19.1,21.0,12.3,5
-2.5795734779761994,-2.885350983682089,14,1406,RKP/SFP,4.3,4.5,6.8,8
3.935708129181018,-2.5000296664006614,14,1404,VAS,8.1,7.0,9.3,6
-2.484232459828216,-3.226360153291106,16,1603,C,6.1,6.3000002,6.5,11
-2.704656185745768,-2.9114170378611637,16,1604,FP,5.4,5.4000001,9.9,3
0.970568647825171,6.269181633400451,16,1610,SD,12.9,14.0,9.7,1
2.071211245985495,-2.248869471586444,16,1602,SAP,31.0,32.400002,24.2,5
3.0197158755626585,-4.434695716016931,16,1607,MP,6.9,7.1999998,15.4,7
6.136822657977145,-3.3273376615460153,16,1601,V,5.7,6.0,6.3,6
0.4379776271387262,-4.056422540961106,16,1611,PIRAT,0.4,0.0,2.2,9
-3.121081970002882,-2.0071247636832243,16,1605,M,23.3,24.1,13.7,2
5.049157700083231,-4.231612275772511,16,1612,FI,3.1,0.0,5.5,9
-2.345968108659745,-0.2519547582154163,16,1606,KD,4.6,4.5999999,5.9,4
-3.508700537960234,-1.5290252325207738,20,2008,DSB,3.5,3.8,2.9,2
-3.102233643583017,-1.5982635709295012,20,2002,SDS,1.5,1.7,1.3,2
3.6732432146681178,5.903891857885577,20,2007,ATAKA,4.5,4.5999999,3.0,1
-2.6664887802501482,-0.2358964051591618,20,2010,GERB,32.7,35.0,30.4,2
1.622323107031664,4.726828505713025,20,2005,VMRO-BND,3.1,3.3,5.4,2
1.224933036511243,0.3419471223489941,20,2016,ABV,4.2,4.5999999,4.0,5
-2.150730698939105,-2.194351761532538,20,2013,DBG,2.7,2.9000001,2.2,9
0.7570383208294489,-0.14849836386392265,20,2004,DPS,14.8,15.8,17.3,3
1.040770367556954,4.48712387589172,20,2014,NFSB,4.2,4.5999999,3.1,2
1.567233717484909,0.6107182561269273,20,2003,BSP,14.6,15.4,18.9,5
0.8551588800796073,3.5237993973697295,20,2015,BBT,5.7,6.3000002,5.4,9
0.7345053628311948,4.842568461083219,21,2112,USVIT,6.9,7.0,3.1,1
0.9571840360317806,-4.716064781156398,21,2107,SZ,3.2,0.0,3.8,7
-5.7403177055807975,2.662106308026059,21,2113,SVOBODNI,2.5,0.0,5.2,3
-0.9860475178124382,2.378800857114711,21,2104,KDU-CSL,6.8,7.0,10.0,4
-3.6194127443588022,-0.8806157929759875,21,2109,TOP09,12.0,10.5,12.0,2
-1.4514902615430871,-0.5062922939527533,21,2111,ANO2011,18.7,23.5,16.1,9
-4.106082624613346,2.273307958735367,21,2102,ODS,7.7,8.0,7.7,2
1.3867234916448634,-1.2022635946072053,21,2101,CSSD,20.5,25.0,14.2,5
4.737360124274629,2.297043188209559,21,2103,KSCM,14.9,16.5,11.0,6
-0.8749476734108811,-1.8167801757466462,22,2207,EER,3.8,0.0,,7
-4.62497411313662,-1.4577042392920845,22,2203,ER,28.6,32.700001,24.3,3
-0.3092672783056559,-2.774036830427691,22,2204,SDE,17.1,18.799999,13.6,5
-4.743553989439436,0.6572149868640543,22,2201,IRL,20.5,22.799999,13.9,2
-2.8337074247749148,-0.18076438749086376,22,2208,EVE,,,,2
1.311640490619314,-0.9905162876021697,22,2202,EK,23.3,25.700001,22.4,3
-0.7799138056632279,-3.8722954723605936,23,2311,DK,2.8,2.0,9.8,5
2.1567552659014413,-3.2082338886604798,23,2309,LMP,5.3,2.5,5.0,7
-0.39788783119810806,-4.199886125418686,23,2310,E14,2.1,1.5,3.6,9
1.9380113578085818,6.497425338086292,23,2308,JOBBIK,20.2,11.6,14.7,1
0.17939653971564828,-2.0298271500825997,23,2301,MSZP,20.6,14.6,10.9,5
-0.03481585322146354,5.161153625037146,23,2302,Fidesz,39.5,58.799999,47.2,2
2.0706434219920764,-0.2871330154815994,24,2410,SDPS,23.0,24.0,13.0,5
-3.2373018959093023,-1.2371359402447624,24,2412,V,21.9,23.0,46.2,3
3.734288531433029,1.2316837523910462,24,2402,LKS,1.6,0.0,6.4,6
-1.0120265107465072,1.494732080745974,24,2405,ZZS,19.5,21.0,8.3,7
-0.19957091667277418,1.0203966125032724,24,2413,NSL,6.9,7.0,,2
-0.8600483985418464,1.450883428608496,24,2414,LRA,6.7,8.0,2.5,8
-2.1948046189387513,3.069134375966481,24,2406,NA,16.6,17.0,14.3,1
-3.975000207875819,-3.0054556702781894,25,2518,LRLS,8.6,7.0999999,16.6,3
2.073945831162549,2.2285582420216086,25,2511,LLRA,5.8,5.6999998,8.1,8
0.18111285968700291,-0.1015949907757542,25,2516,DP,19.8,20.6,12.8,3
2.1897996868325347,1.6697853784880436,25,2507,LVZS,3.9,0.69999999,6.6,11
1.1891849668420464,-1.4548876054348125,25,2501,LSDP,18.4,26.200001,17.3,5
0.6566538432159783,3.048110493422869,25,2515,TT,7.3,7.8000002,14.3,2
1.3940112656722612,3.409140310372611,25,2520,DK,8.0,5.0,,9
-2.085562815259825,1.1319296781955304,25,2506,TS-LKD,15.1,23.4,17.4,2
-4.817296375835332,5.552147709892564,26,2614,KNP,1.1,0.0,7.2,2
-1.9237555486000903,-1.6736584787890982,26,2603,PO,39.2,45.0,32.1,4
1.0179164381560748,4.649022551231588,26,2616,SP,,,4.0,2
1.1099885397283922,-2.8937865469258344,26,2601,SLD,8.2,5.9000001,7.5,5
1.0762845285982607,2.126513466227259,26,2606,PSL,8.4,6.0999999,6.8,11
-2.0782049956571296,2.2174626569019074,26,2615,PR,0.2,0.0,3.2,2
1.1623949501038828,3.9613865556685166,26,2605,PiS,29.9,34.099998,31.8,1
0.01885583431849695,-5.204932583872449,26,2613,RP,10.0,8.6999998,3.6,3
-2.9090564310437395,-0.5539696395139065,27,2711,PMP,,,6.2,4
1.5381042899863624,3.4789481320605424,27,2710,PP-DD,14.0,11.4,3.7,9
-2.41766758683,-0.7683644191813683,27,2705,PNL,21.5,24.299999,15.0,3
-2.229935276601711,-0.7740435340092393,27,2712,PLR,,,,3
0.6755875747171326,2.0789457329831196,27,2709,UNPR,2.1,2.4000001,4.7,5
0.32275494385781567,1.4779065842305068,27,2701,PSD,32.2,36.400002,28.2,5
-2.136072439815301,-2.711077519960976,27,2706,UDMR,5.1,4.4000001,6.3,8
-0.3874129624298883,1.632730213236575,27,2702,PC,2.8,3.2,4.7,3
-2.880471081696303,-0.7279384460585475,27,2704,PDL,15.3,12.6,12.2,3
-1.4431256554908722,3.204162092362244,28,2805,KDH,8.8,10.7,13.2,2
-2.802966471337083,1.8167964008283846,28,2815,NOVA,,,6.8,2
-0.14642570037655833,6.048698458285429,28,2809,SNS,4.6,0.0,3.6,1
1.8781681756469195,1.8244080012302486,28,2803,Smer-SD,44.4,55.299999,24.1,5
-4.639212221781189,-2.2150137453490144,28,2812,SaS,5.9,7.3000002,6.7,3
-2.7229950388626816,1.23494218102332,28,2816,Siet,,,,9
-1.1894263358089923,2.915431163395121,28,2814,OLaNO,8.6,10.7,7.5,2
-3.2144544129759502,-0.9388093384185847,28,2802,SDKU-DS,6.1,7.3000002,7.8,4
-0.5148360332962182,0.6126830921009349,28,2804,SMK-MKP,4.3,0.0,6.5,8
-1.7209417492249066,-1.2779408060798896,28,2813,MH,6.9,8.6999998,5.8,2
-3.9118002840316444,2.838526935259601,29,2905,NSI,5.6,5.5999999,8.3,4
0.5207509824269158,-0.7645765010032665,29,2906,DeSUS,10.2,11.1,8.1,9
-1.6695980588384307,1.894396437029902,29,2904,SLS,4.0,0.0,8.3,4
4.620111051189504,-4.483470730135131,29,2912,ZL,6.0,6.6999998,5.5,5
-0.5737949538334466,-2.6287470790224345,29,2913,ZaAB,4.4,4.4000001,,9
0.17133978491061277,-2.611793072831153,29,2914,PS,3.0,0.0,6.6,5
1.4590979712873875,-2.661233096538779,29,2903,SD,6.0,6.6999998,8.1,5
-4.287273351830139,2.7469538952728647,29,2902,SDS,20.7,23.299999,24.8,2
-0.874285343911533,-1.745675118341742,29,2911,SMC,34.5,40.0,,3
-2.6262249134054345,-1.7047047169962586,31,3104,HSLS,3.0,0.0,0.6,3
2.082661321023585,-4.995249135192308,31,3114,ORaH,,,9.4,7
-0.3363371019161717,5.43348284267082,31,3109,HSP,3.0,0.0,1.7,2
-2.472047300128831,2.6656596151115237,31,3101,HDZ,21.9,27.200001,27.6,4
-0.4403954179971266,4.075437500967641,31,3107,HDSSB,3.0,4.0,1.7,8
0.0731233568129492,4.016978860742169,31,3103,HSS,0.6,0.69999999,6.9,11
-0.6738694524508727,4.99419442043464,31,3113,HSP-AS,0.6,0.69999999,6.9,2
3.0729579873771136,-2.583739703298488,31,3112,HL-SR,4.2,4.0,3.4,5
-2.0754251792618836,-4.2660453381406445,31,3105,HNS,6.7,8.6000004,7.5,3
-0.43347395489181456,-3.3775728060674135,31,3102,SDP,31.3,40.400002,15.0,5
-0.7980641723612043,-4.24800008616352,31,3106,IDS,1.5,2.0,7.5,8
-2.4310960807582758,-1.1749474778776912,37,3701,PL,54.8,56.5,53.4,5
-2.578199075127205,-0.08019423847135503,37,3702,PN,43.3,43.5,40.0,2
-0.147144545522378,-4.017243502569212,38,3802,GRENG,10.1,10.0,15.0,7
-1.429133882524417,5.063241173092242,38,3805,ADR,6.6,5.0,7.5,2
-0.5747263728563928,-3.2196588280501652,38,3804,LSAP,20.3,21.700001,11.8,5
-3.1450182908636988,-2.441672759929168,38,3803,DP,18.3,21.700001,14.8,3
-1.1906000456957706,1.2219547482210265,38,3801,CSV,33.7,38.299999,37.7,4
5.319198372281669,-4.198296355122238,38,3806,DL,4.9,3.3,5.8,6
0.1917474430063365,-0.04018082628390824,40,4006,KOP,2.2,1.8,0.0,7
-4.870472446816874,-0.2214697279134448,40,4001,DISY,34.3,35.700001,37.8,2
-2.778282536919214,0.9601685335676636,40,4004,DIKO,15.8,16.1,10.8,2
-4.62619823826151,1.5581009941196757,40,4002,EVROKO,3.9,3.5999999,0.0,2
-0.4620723400790044,0.11521863992661219,40,4005,EDEK,8.9,8.8999996,7.7,5
3.4365482028261454,-2.096640135696887,40,4003,AKEL,32.7,33.900002,27.0,6
